  q1     q2   q3   q4  q5   q6   t1
-2.132232824908655289e-01  -1.136419598256246388e+00  1.468972206115722656e+00  -1.929215256367818654e+00  -1.568901840840474904e+00  -3.349132839833394826e+00  5.666065931320190430e+00
-2.169297377215784195e-01  -1.126241509114400685e+00  1.457029819488525391e+00  -1.925957981740133107e+00  -1.568758312855855763e+00  -3.353036705647603810e+00  5.701416969299316406e+00
-2.194960753070276382e-01  -1.119024101887838185e+00  1.448450088500976562e+00  -1.923658672963277638e+00  -1.568710152302877248e+00  -3.355958525334493459e+00  5.735372066497802734e+00
-2.226746718036096695e-01  -1.110535923634664357e+00  1.438601970672607422e+00  -1.920844380055562794e+00  -1.568686310444967091e+00  -3.359167400990621388e+00  5.773721933364868164e+00
-2.464578787433069351e-01  -1.044847790394918263e+00  1.367714881896972656e+00  -1.893672291432515919e+00  -1.570853058491842091e+00  -3.388097111378804982e+00  6.593098878860473633e+00
-2.464459578143518570e-01  -1.044979397450582326e+00  1.367846012115478516e+00  -1.893672291432515919e+00  -1.570936504994527638e+00  -3.388001267110006154e+00  6.668596982955932617e+00
-2.435796896563928726e-01  -1.049020115529195607e+00  1.372165679931640625e+00  -1.891564671193258107e+00  -1.563741985951558888e+00  -3.391007248555318654e+00  6.757531881332397461e+00
-2.332528273211877945e-01  -1.070648495350972951e+00  1.396193981170654297e+00  -1.878223721181051076e+00  -1.529850784932271779e+00  -3.408093992863790334e+00  6.834317922592163086e+00
-2.401250044452112320e-01  -1.098355118428365529e+00  1.426468372344970703e+00  -1.861110989247457326e+00  -1.511965576802388966e+00  -3.427839581166402638e+00  6.890542984008789062e+00
-2.590277830706995132e-01  -1.131216828023092091e+00  1.462570190429687500e+00  -1.841831032429830373e+00  -1.513521496449605763e+00  -3.449225727711812794e+00  6.941297054290771484e+00
-2.963388601886194351e-01  -1.178129021321431935e+00  1.514204025268554688e+00  -1.817447964345113576e+00  -1.534183804188863576e+00  -3.478574339543477834e+00  7.018620014190673828e+00
