   tau1     tau2   tau3   tau4  tau5   tau6   t1
1.135625000000001217e+00  7.133749999999987601e-01  -6.262500000000017497e-01  -1.061499999999999888e+00  1.353249999999996733e+00  -8.410000000000014131e-01  3.270306491851806641e+01
4.223750000000026095e-01  8.595000000000025953e-01  -6.876249999999972662e-01  -1.209625000000000616e+00  9.587500000000012124e-01  -8.218749999999996891e-01  3.274670100212097168e+01
7.499999999999173994e-02  7.300000000000014255e-01  -6.723750000000028315e-01  -1.079125000000000112e+00  7.624999999999992895e-01  -6.627500000000036140e-01  3.279624509811401367e+01
-3.446250000000011804e-01  3.568749999999995537e-01  -2.976250000000027485e-01  -7.087500000000009903e-01  5.163749999999994733e-01  -6.727499999999997371e-01  3.284728598594665527e+01
-5.396249999999880309e-01  1.592499999999996696e-01  -1.398749999999976401e-01  -6.131250000000025846e-01  4.865000000000008207e-01  -6.209999999999965548e-01  3.289897203445434570e+01
-6.685000000000024256e-01  1.522499999999996079e-01  -9.787499999999726974e-02  -4.345000000000008300e-01  4.121249999999992975e-01  -5.426249999999979146e-01  3.294673490524291992e+01
-7.476250000000017604e-01  3.213749999999987450e-01  -2.033749999999986957e-01  -4.899999999999973821e-01  2.975000000000060929e-01  -4.919999999999993823e-01  3.299664592742919922e+01
-7.982500000000003482e-01  3.856250000000005507e-01  -1.314999999999996727e-01  -4.292499999999990767e-01  -3.675000000000205880e-02  -4.224999999999992650e-01  3.304210996627807617e+01
-9.043749999999989297e-01  -1.378750000000025788e-01  2.087500000000006017e-01  -5.062499999999858780e-02  -3.879999999999994564e-01  -4.428749999999987974e-01  3.308606791496276855e+01
-9.732500000000018359e-01  -2.496249999999963776e-01  3.251250000000024953e-01  2.049999999999968514e-02  -4.711250000000027915e-01  -3.913749999999993623e-01  3.313017702102661133e+01
-1.027375000000003924e+00  -5.013749999999983498e-01  4.532499999999953233e-01  2.663749999999992513e-01  -6.620000000000028084e-01  -3.868749999999983036e-01  3.317615413665771484e+01
-9.053749999999999298e-01  -5.593750000000008438e-01  5.572499999999952491e-01  3.743749999999962386e-01  -7.298749999999978311e-01  -3.367500000000002158e-01  3.321961593627929688e+01
-9.976250000000019824e-01  -5.886249999999954019e-01  6.335000000000020615e-01  4.035000000000010800e-01  -7.980000000000000426e-01  -3.765000000000001124e-01  3.326919794082641602e+01
-8.306250000000015010e-01  -6.679999999999949312e-01  6.885000000000015552e-01  5.243750000000004796e-01  -7.516250000000057607e-01  -2.837499999999992806e-01  3.330978012084960938e+01
-7.513750000000020135e-01  -6.151250000000010321e-01  6.849999999999980549e-01  4.927500000000001323e-01  -7.967500000000022897e-01  -2.588750000000004103e-01  3.336172008514404297e+01
1.587499999999852918e-02  4.849999999999993205e-02  -3.625000000000155875e-03  -2.624999999999155786e-03  -8.124999999997717381e-03  8.500000000000000611e-02  3.339697813987731934e+01
6.624999999999998078e-03  3.148750000000000160e-01  -1.299999999999999073e-02  1.296249999999999902e-01  1.364999999999999825e-01  -7.750000000000005149e-03  3.422110009193420410e+01
5.237500000000000488e-02  2.168749999999999845e-01  -7.749999999999998210e-03  -4.513749999999999707e-01  4.336249999999999827e-01  0.000000000000000000e+00  3.428188991546630859e+01
5.630000000000000560e-01  -1.234374999999999778e+00  1.741125000000000256e+00  1.372374999999999901e+00  8.534999999999998144e-01  -1.592624999999999957e+00  3.433038210868835449e+01
1.293249999999999345e+00  -3.053250000000000242e+00  3.243499999999999606e+00  1.919499999999999318e+00  2.659500000000000419e+00  -3.355500000000000593e+00  3.437514305114746094e+01
1.374500000000000721e+00  -2.971249999999994618e+00  3.054874999999998675e+00  1.954999999999998295e+00  2.556624999999996373e+00  -3.106999999999998430e+00  3.442155313491821289e+01
1.017500000000000959e+00  -2.382999999999996010e+00  2.477250000000000174e+00  1.560875000000003121e+00  2.065499999999997893e+00  -2.475125000000001574e+00  3.446633005142211914e+01
2.450000000000021605e-02  -1.774249999999998106e+00  1.941874999999995577e+00  1.105250000000002064e+00  1.667250000000002119e+00  -1.879000000000005555e+00  3.451087403297424316e+01
-1.110750000000000570e+00  -1.306249999999994804e+00  1.364875000000001393e+00  6.769999999999970486e-01  1.382500000000008722e+00  -1.509625000000000439e+00  3.457131600379943848e+01
-2.170624999999999805e+00  -8.137500000000019718e-01  8.666249999999958709e-01  2.691249999999950626e-01  1.055125000000003865e+00  -1.068750000000007194e+00  3.462283992767333984e+01
-2.813874999999999904e+00  -5.506249999999990319e-01  5.511249999999995319e-01  -2.182499999999962248e-01  7.312500000000027311e-01  -8.270000000000082840e-01  3.466693711280822754e+01
-2.955249999999999488e+00  -4.662499999999458744e-02  -3.374999999999905853e-03  -8.678749999999970655e-01  -2.674999999999899680e-01  -7.712500000000011013e-01  3.473928403854370117e+01
-2.506750000000002032e+00  5.227499999999885016e-01  -5.093749999999924727e-01  -1.041000000000000147e+00  -1.109625000000002970e+00  -2.687499999999981570e-01  3.478508400917053223e+01
-1.951500000000001789e+00  7.810000000000039133e-01  -7.950000000000040368e-01  -1.172750000000000181e+00  -1.464624999999997179e+00  2.549999999999774669e-02  3.482825613021850586e+01
-1.972374999999998435e+00  8.584999999999981535e-01  -9.962500000000040767e-01  -1.159625000000001016e+00  -1.524999999999998579e+00  6.999999999993122834e-03  3.486890602111816406e+01
-2.231874999999994280e+00  8.771250000000063718e-01  -1.062250000000000583e+00  -1.158499999999999863e+00  -1.624500000000000943e+00  -1.425000000000731237e-02  3.490396213531494141e+01
-2.010999999999998789e+00  1.068874999999996911e+00  -1.052625000000001476e+00  -1.123999999999999888e+00  -1.824625000000003272e+00  5.474999999999230482e-02  3.494623804092407227e+01
-2.056249999999995470e+00  9.652500000000008296e-01  -1.065875000000007677e+00  -1.120999999999998664e+00  -1.946499999999996788e+00  -1.337499999999602895e-02  3.498732805252075195e+01
-2.160875000000006541e+00  8.461250000000031246e-01  -1.080624999999994840e+00  -1.102874999999999606e+00  -1.821374999999999966e+00  1.687499999999952927e-02  3.502742910385131836e+01
-2.011125000000002494e+00  8.583750000000014424e-01  -9.397499999999960885e-01  -9.986249999999998739e-01  -1.790624999999998801e+00  9.887499999999826983e-02  3.506688094139099121e+01
-1.888124999999990505e+00  9.683750000000004299e-01  -1.016374999999999806e+00  -9.077500000000001679e-01  -1.736875000000000613e+00  1.897499999999885389e-01  3.510732197761535645e+01
-1.163375000000022030e+00  9.721250000000042357e-01  -1.079875000000001029e+00  -9.192499999999999005e-01  -1.337124999999999675e+00  2.386250000000061933e-01  3.515093493461608887e+01
-8.621249999999913705e-01  1.021624999999998229e+00  -9.675000000000030242e-01  -7.857499999999999485e-01  -1.394249999999999545e+00  3.653750000000011156e-01  3.519024395942687988e+01
-6.683749999999988312e-01  1.035750000000001947e+00  -9.351250000000018714e-01  -7.339999999999985425e-01  -1.341749999999999110e+00  5.695000000000005613e-01  3.522922801971435547e+01
-1.524999999999998579e-01  9.676249999999997353e-01  -8.656249999999983125e-01  -6.285000000000006137e-01  -1.092749999999999888e+00  5.332500000000128804e-01  3.527135896682739258e+01
5.768749999999767120e-01  9.276250000000013651e-01  -7.896250000000021307e-01  -4.316250000000014242e-01  -8.082499999999999130e-01  7.707500000000006013e-01  3.531387996673583984e+01
1.065875000000021666e+00  8.788750000000011831e-01  -7.526249999999997664e-01  -2.463750000000000662e-01  -5.443750000000031619e-01  8.845000000000102780e-01  3.535753297805786133e+01
1.230124999999998581e+00  7.723750000000004778e-01  -6.903749999999999609e-01  -2.649999999999978484e-01  -4.197499999999965148e-01  8.992499999999903348e-01  3.540355801582336426e+01
1.630125000000010038e+00  6.204999999999994964e-01  -6.192499999999999671e-01  -1.198750000000019245e-01  -2.601249999999999396e-01  9.196250000000072422e-01  3.545355296134948730e+01
1.615749999999999131e+00  5.700000000000001732e-01  -5.380000000000002558e-01  -1.087499999999977374e-01  -1.540000000000013580e-01  9.676249999999997353e-01  3.549193096160888672e+01
1.373249999999992532e+00  5.852500000000002700e-01  -4.129999999999993121e-01  -1.345000000000026730e-01  -1.907499999999964779e-01  7.432500000000008544e-01  3.552926206588745117e+01
1.350000000000003864e+00  5.336250000000000160e-01  -3.908750000000005831e-01  -8.262499999999936562e-02  -1.783749999999945102e-01  7.201250000000020135e-01  3.556187796592712402e+01
1.537874999999994108e+00  3.343750000000000333e-01  -2.733750000000002012e-01  3.650000000000180878e-02  3.475000000000005862e-02  7.689999999999987956e-01  3.560009598731994629e+01
1.576250000000001261e+00  3.482500000000000040e-01  -2.869999999999999218e-01  8.649999999999977152e-02  1.414999999999957958e-01  7.816249999999941300e-01  3.563612508773803711e+01
3.238999999999991886e+00  6.001249999999999085e-01  -5.487499999999999600e-01  2.579999999999977867e-01  4.641250000000027298e-01  1.677625000000001920e+00  3.567004704475402832e+01
1.272499999999995746e+00  3.541250000000002451e-01  -2.649999999999999578e-01  -1.250000000000209277e-02  4.837499999999633760e-02  5.570000000000019380e-01  3.570769500732421875e+01
9.529999999999955174e-01  3.533750000000003832e-01  -2.542500000000000315e-01  -1.192500000000012994e-01  8.124999999999799050e-02  4.696250000000012914e-01  3.574042201042175293e+01
9.086249999999962412e-01  2.397499999999986309e-01  -1.576249999999998763e-01  -1.562500000000174860e-02  3.824999999999662004e-02  3.742499999999995830e-01  3.577547812461853027e+01
9.744999999999892637e-01  2.176249999999990692e-01  -1.917500000000000870e-01  2.374999999998905764e-03  1.729999999999995430e-01  4.221250000000023594e-01  3.580694007873535156e+01
9.866250000000048592e-01  1.271250000000004876e-01  -1.166249999999999787e-01  8.425000000000099076e-02  2.909999999999995923e-01  5.450000000000038147e-01  3.584014701843261719e+01
1.116749999999999687e+00  6.525000000000107103e-02  -1.546249999999998181e-01  2.038749999999991958e-01  2.437500000000009104e-01  5.423749999999977200e-01  3.587318801879882812e+01
1.005374999999995911e+00  5.474999999999924372e-02  -1.088750000000000273e-01  1.871249999999997915e-01  3.538749999999965534e-01  5.537499999999986322e-01  3.590040111541748047e+01
1.096874999999997158e+00  2.174999999999920053e-02  -4.412499999999989347e-02  2.957500000000008455e-01  4.098749999999970473e-01  6.237499999999992495e-01  3.593311190605163574e+01
9.488750000000018003e-01  9.862499999999975453e-02  -8.137499999999985023e-02  2.866249999999986864e-01  3.762499999999980860e-01  5.475000000000063149e-01  3.597307491302490234e+01
1.066000000000004500e+00  -1.182500000000002993e-01  1.262499999999961570e-02  3.346249999999981184e-01  4.366249999999994857e-01  5.893749999999996492e-01  3.601244401931762695e+01
9.238749999999975593e-01  -2.003749999999991649e-01  5.137500000000020522e-02  3.072499999999984688e-01  3.631250000000023070e-01  5.596250000000010383e-01  3.604960894584655762e+01
8.862500000000050893e-01  -1.775000000000005740e-01  3.899999999999997219e-02  3.202500000000010894e-01  3.966250000000011156e-01  5.511249999999995319e-01  3.608098411560058594e+01
8.647500000000009068e-01  -1.847500000000008857e-01  5.600000000000005668e-02  3.584999999999977094e-01  4.349999999999978884e-01  5.938750000000005969e-01  3.611934304237365723e+01
-4.887500000000030709e-02  -2.074999999999993516e-02  9.874999999999901218e-03  -9.874999999999467537e-03  3.374999999999905853e-03  -5.637500000000086886e-02  3.615500903129577637e+01
