v1     v2   v3   v4  v5   v6   t1
-3.411370000000000235e-01  5.420850000000000390e-01  -6.224870000000000125e-01  6.026800000000000213e-02  -1.737999999999999962e-03  -3.318800000000000083e-01  7.277720928192138672e+00
-3.312430000000000097e-01  5.385600000000000387e-01  -6.173330000000000206e-01  6.112800000000000178e-02  -1.164000000000000104e-03  -3.232309999999999905e-01  7.313405036926269531e+00
-3.232900000000000218e-01  5.343539999999999957e-01  -6.104340000000000321e-01  6.088699999999999668e-02  2.125000000000000153e-03  -3.148190000000000155e-01  7.346900939941406250e+00
-3.123210000000000153e-01  5.268840000000000190e-01  -6.008489999999999664e-01  6.052500000000000241e-02  6.411000000000000032e-03  -3.050399999999999778e-01  7.377822875976562500e+00
-2.987710000000000088e-01  5.125920000000000476e-01  -5.828100000000000502e-01  5.971599999999999825e-02  6.007000000000000187e-03  -2.925269999999999815e-01  7.409929037094116211e+00
-2.805560000000000276e-01  4.903049999999999908e-01  -5.547830000000000261e-01  5.802199999999999719e-02  8.155000000000000790e-03  -2.749229999999999730e-01  7.447423934936523438e+00
-2.646959999999999869e-01  4.703089999999999771e-01  -5.298239999999999617e-01  5.708099999999999979e-02  4.917000000000000363e-03  -2.608369999999999855e-01  7.483687877655029297e+00
-2.473730000000000095e-01  4.485870000000000135e-01  -5.002849999999999797e-01  5.526699999999999668e-02  3.233999999999999896e-03  -2.450869999999999993e-01  7.523535013198852539e+00
-2.326129999999999864e-01  4.293000000000000149e-01  -4.746870000000000256e-01  5.437100000000000266e-02  9.680000000000000019e-04  -2.314789999999999903e-01  7.563046932220458984e+00
-2.197810000000000041e-01  4.148000000000000020e-01  -4.533260000000000067e-01  5.472799999999999887e-02  9.690000000000000262e-04  -2.204450000000000021e-01  7.598160028457641602e+00
-2.032879999999999965e-01  3.925660000000000260e-01  -4.249330000000000052e-01  5.282900000000000096e-02  1.690000000000000096e-03  -2.057900000000000007e-01  7.632430076599121094e+00
-1.896559999999999913e-01  3.732249999999999734e-01  -3.986390000000000211e-01  5.130900000000000044e-02  4.749999999999999990e-04  -1.928219999999999934e-01  7.669075012207031250e+00
-1.727049999999999974e-01  3.450630000000000086e-01  -3.658870000000000178e-01  4.787199999999999789e-02  -6.359999999999999551e-04  -1.754310000000000036e-01  7.703155994415283203e+00
-1.613870000000000027e-01  3.278460000000000263e-01  -3.438149999999999817e-01  4.633299999999999919e-02  -5.440999999999999656e-03  -1.653000000000000025e-01  7.733422994613647461e+00
-1.434610000000000052e-01  2.960260000000000113e-01  -3.085209999999999897e-01  4.231700000000000045e-02  -6.934000000000000059e-03  -1.481059999999999877e-01  7.771384954452514648e+00
-1.270390000000000130e-01  2.666830000000000034e-01  -2.753809999999999869e-01  3.912800000000000306e-02  -5.517000000000000202e-03  -1.315010000000000068e-01  7.808896064758300781e+00
-1.126110000000000028e-01  2.406030000000000113e-01  -2.453930000000000000e-01  3.468899999999999761e-02  -4.199999999999999740e-03  -1.160469999999999974e-01  7.847697019577026367e+00
