v1     v2   v3   v4  v5   v6   t1
3.776277303695678711e-01  -4.183549284934997559e-01  4.236854910850524902e-01  -3.662379458546638489e-02  -4.165716841816902161e-02  3.829439282417297363e-01  5.088881969451904297e+00
3.752756118774414062e-01  -4.176007211208343506e-01  4.259864687919616699e-01  -4.563593119382858276e-02  -2.159557491540908813e-02  3.752261102199554443e-01  5.119616031646728516e+00
3.709037899971008301e-01  -4.226756393909454346e-01  4.274054169654846191e-01  -8.077368140220642090e-03  8.125305175781250000e-03  3.754418194293975830e-01  5.149456024169921875e+00
3.639752864837646484e-01  -4.229824244976043701e-01  4.305500686168670654e-01  -7.046724669635295868e-03  -4.458131734281778336e-03  3.659023642539978027e-01  5.181427955627441406e+00
3.553466498851776123e-01  -4.156832396984100342e-01  4.231741726398468018e-01  -1.761681213974952698e-02  -3.465837985277175903e-02  3.497236669063568115e-01  5.209970951080322266e+00
3.357756137847900391e-01  -4.112986028194427490e-01  4.168592989444732666e-01  -2.892992086708545685e-02  -4.122573416680097580e-03  3.368046581745147705e-01  5.248416900634765625e+00
3.216629922389984131e-01  -3.952046036720275879e-01  4.020052552223205566e-01  -3.496997058391571045e-02  -4.230431467294692993e-02  3.242691755294799805e-01  5.283235073089599609e+00
3.036131560802459717e-01  -3.775254487991333008e-01  3.894905149936676025e-01  -8.628642186522483826e-03  1.016262266784906387e-02  3.015710413455963135e-01  5.319998979568481445e+00
2.851542532444000244e-01  -3.570340275764465332e-01  3.716196417808532715e-01  -1.198422536253929138e-02  -2.159557491540908813e-02  2.852725088596343994e-01  5.353950023651123047e+00
2.653658986091613770e-01  -3.440463244915008545e-01  3.535186648368835449e-01  -3.899667039513587952e-02  -4.314321093261241913e-03  2.657621800899505615e-01  5.391609907150268555e+00
2.546280324459075928e-01  -3.337430953979492188e-01  3.423333764076232910e-01  -1.617870479822158813e-02  -1.730522140860557556e-02  2.555755972862243652e-01  5.419697046279907227e+00
2.394160628318786621e-01  -3.161662220954895020e-01  3.290516734123229980e-01  -1.850364357233047485e-02  2.924151020124554634e-03  2.393968850374221802e-01  5.453665971755981445e+00
2.204202562570571899e-01  -2.925429344177246094e-01  3.128553926944732666e-01  -1.078580319881439209e-02  -2.159557491540908813e-02  2.231462746858596802e-01  5.489646911621093750e+00
2.082890272140502930e-01  -2.821118533611297607e-01  3.011076450347900391e-01  -2.238653227686882019e-02  1.438107062131166458e-02  2.075428217649459839e-01  5.517988920211791992e+00
1.891909688711166382e-01  -2.607511878013610840e-01  2.809357941150665283e-01  -2.353701926767826080e-02  3.065564855933189392e-02  1.843173801898956299e-01  5.558352947235107422e+00
